compartment_id,year,mean_ndvi,p10_ndvi,p90_ndvi,stddev_ndvi,cv_ndvi
8724,2019,0.8439336206421462,0.7885080790747321,0.8681743026307199,0.04696365320904058,0.05564851554711862
8754,2019,0.8557591021123687,0.8288916213783676,0.8819396230749057,0.03160645748853494,0.03693382566485952
9739,2019,0.8572174800354652,0.8422336578369141,0.8693385101957264,0.01178217648204354,0.013744675950327195
9741,2019,0.85140832399812,0.8362654646237692,0.8660442645640918,0.011809994862791587,0.013871129198424027
9748,2019,0.8489274420148338,0.823971937960527,0.8662340044975281,0.018296238646766452,0.021552181895949065
11292,2019,0.8161917442813755,0.780202329158783,0.86001056432724,0.036763982192773846,0.045043315434589545
11293,2019,0.4404672456106707,0.22900450229644775,0.6558287143707275,0.15797045986065697,0.3586429216584408
11413,2019,0.8580762090482963,0.8398259878158569,0.8732537627220154,0.01725313496103884,0.020106762988073658
11416,2019,0.8388087267284545,0.8035871982574463,0.8632248044013977,0.048991427935430786,0.058405958801249644
5063,2020,0.839776389353447,0.7677841186523438,0.8829626441001892,0.06989354969694621,0.08322876254089259
5064,2020,0.8727550805280337,0.8467327967205063,0.8975213203252742,0.03167517801886853,0.03629331839547062
5065,2020,0.8612643005744132,0.84945148229599,0.8709390163421631,0.015670866523355954,0.018195188762502288
5068,2020,0.882508539853989,0.8577643215768109,0.8988014221191406,0.021696559701551797,0.0245850988650393
5069,2020,0.835164055074007,0.7628953942575435,0.8927482322311447,0.07763582540574185,0.09295877251190156
5072,2020,0.8919230343197336,0.8805939415527183,0.9020687341690063,0.013441224859054341,0.015069938034850634
5073,2020,0.8962415320831428,0.8922626672911963,0.9057811853385458,0.0283769605655299,0.03166217983624688
5074,2020,0.8830552111846391,0.8548335433006287,0.9039701060437102,0.01791110887268275,0.02028311327063523
5075,2020,0.8841085562737878,0.8737348335704723,0.8960422080830545,0.024509273677421246,0.02772201841447997
5076,2020,0.8619994808471558,0.8403465449810028,0.8842307702544031,0.051766905188250716,0.06005445054024306
5077,2020,0.8567455317036117,0.8008592128753662,0.8854575344341615,0.05689882563286436,0.06641274862528063
5083,2020,0.8942378582964682,0.8844811916351318,0.9053879482350987,0.008120184531470858,0.009080564478605153
5085,2020,0.8690944570338228,0.8384106755256653,0.8961382706960043,0.02222562062585302,0.025573308454535523
5086,2020,0.8750330077691253,0.8461369267496907,0.8950281424397161,0.025664257000035644,0.029329473028070135
5087,2020,0.8363293487605333,0.8019543886184692,0.8694459290827735,0.028036207071818236,0.03352292624116179
5088,2020,0.8777781207460177,0.8631346821784973,0.8902947306632996,0.013778442680865371,0.015696953883009943
6196,2020,0.8736788716722891,0.8316915465200179,0.8950415671608707,0.027913662357610173,0.03194956781337891
6197,2020,0.8687782058769953,0.8095520734786987,0.8962814609209696,0.03208858780399621,0.036935304761247005
6198,2020,0.8816377512857203,0.8627413177202675,0.8968998683417074,0.02312544345793308,0.02623009668563819
6199,2020,0.8652216358860775,0.8216766711752115,0.8954545899730878,0.039487637935959545,0.04563875462443802
6200,2020,0.8681903234406583,0.8273558993823826,0.8914692841393621,0.03835396314883769,0.04417690696763361
6202,2020,0.8671568467275113,0.8180300712585449,0.8999864588451127,0.0382986807624042,0.044165805652041264
6203,2020,0.8658305412352103,0.8276485621331128,0.8948875235202907,0.02628156858112097,0.03035417131812789
6204,2020,0.8851976827689685,0.872746685724608,0.8977877927526239,0.02853874906198919,0.032239972627038205
6580,2020,0.882612667346424,0.8690403190654094,0.8989712026986209,0.038473810353083795,0.043590820499727644
6582,2020,0.8855291016432167,0.8767543432461311,0.8949974920687536,0.014849536675774462,0.016769111989904315
6635,2020,0.8608653829470191,0.8431268930435181,0.8788623809814453,0.01239638452432103,0.014399910566602432
6636,2020,0.8781553952187928,0.8528285622596741,0.9000864028930664,0.01982926922958313,0.022580592612134052
6638,2020,0.8922866520724615,0.8695549964904785,0.9041378815834392,0.017147432876994495,0.019217403776204837
6640,2020,0.8732151132663453,0.8307102660617918,0.8971309062004961,0.04988995548644055,0.05713363720861674
6646,2020,0.892802346393817,0.8825525529645272,0.9025790594426496,0.009608616719232532,0.010762311230524199
6647,2020,0.893402645163993,0.8834542632102966,0.9027314971409288,0.008687005639003513,0.009723505617569473
6648,2020,0.8914198997553864,0.8800088770641303,0.9024980405584105,0.009212195556561007,0.010334294263667342
6649,2020,0.8902227500234051,0.878346774884621,0.8998979885591184,0.010365332837248591,0.011643527237397689
6650,2020,0.8826217711547119,0.8693994590655222,0.8950346542925267,0.017902470742717346,0.020283287052047214
6654,2020,0.8860542598355048,0.8779492974281311,0.8933003544807434,0.009069777156794918,0.010236141924850872
6655,2020,0.8831614127902356,0.8691318035125732,0.8980499005039377,0.011149371967197985,0.012624387575961871
6659,2020,0.8852449975760778,0.8637992739677429,0.8997537791728973,0.016973072001272804,0.019173304619339734
6668,2020,0.8909762847993913,0.8809917569160461,0.8993955850601196,0.008979688298887609,0.01007848183176889
6675,2020,0.8531953012704364,0.792919933795929,0.8868727684020996,0.04797467334658105,0.05622941579160733
6677,2020,0.8852706467367096,0.8733086585998535,0.8991323709487915,0.009154278883390187,0.010340655614342066
6679,2020,0.8843953893991667,0.8600721359252929,0.9002427519993006,0.01901326415023437,0.021498601618843177
6680,2020,0.8813151387195717,0.8571204727820675,0.903922463719423,0.0497621769797933,0.056463544983569466
6681,2020,0.8805022901049796,0.8478468656539917,0.9010150580079969,0.025805361106083155,0.029307545699860087
6682,2020,0.872959593918866,0.8531457980473837,0.8880340803723079,0.017576707674425925,0.020134617680895237
6683,2020,0.8595153721860441,0.8130554556846619,0.8933786153793335,0.026924376152908745,0.03132506645510105
6684,2020,0.8750116751112815,0.8524532318115234,0.8954048752784729,0.01906625047765583,0.02178970980613606
6691,2020,0.8731578477967076,0.8415938019752502,0.8986824750900269,0.025080178900086153,0.028723533738341238
6693,2020,0.8545835675654722,0.834963858127594,0.8704625182169092,0.017057459966498458,0.01995996718623031
6694,2020,0.8773745909631119,0.8658626852941906,0.8888721134927537,0.011734259967050669,0.013374287434252835
6695,2020,0.8897227236767311,0.8762460998723427,0.9000977788652692,0.012619355036563216,0.014183469412149454
6696,2020,0.8848341086698056,0.8753796219825745,0.8944884761493234,0.009105153381815289,0.010290237788757156
6697,2020,0.884678161485283,0.8648417592048645,0.8968988656997681,0.014841241250066585,0.016775864824276523
6700,2020,0.8818265225594676,0.8629637956619263,0.8971209328884319,0.016807825439845388,0.01906024031921984
6703,2020,0.8946546712162624,0.8820561170578003,0.9041020274162292,0.00892583722047276,0.009976851971653253
7090,2020,0.8299748379276753,0.7770401252127777,0.8698529012856401,0.03352473258584425,0.04039246860730207
7130,2020,0.8637813943735151,0.834406316280365,0.8821802882620922,0.03205980623423053,0.03711564805986927
7135,2020,0.8536730584351438,0.8172001838684082,0.8837500927761506,0.06083441045786328,0.07126195427717724
7867,2020,0.8737837305584052,0.8560278832810205,0.8907511234283447,0.015263060333770532,0.01746777812401752
8720,2020,0.8859890770662384,0.861720085144043,0.9017676155026347,0.021534979948439417,0.02430614609803978
8721,2020,0.8766132510160316,0.847054161730025,0.8970256299945607,0.029334284488137945,0.03346319993924148
8722,2020,0.8965141563437181,0.8892574310302734,0.9034484443377121,0.006358967310956951,0.007092991522733927
8724,2020,0.8704713749766078,0.844051038794838,0.8900709464251216,0.03684294059230827,0.042325275306495116
8754,2020,0.8892798508813679,0.8745881174897104,0.8987463150131568,0.020093840931330393,0.0225956327599409
9739,2020,0.8754935451500494,0.8688103983093006,0.8824781532118305,0.006257536647088316,0.007147438929450756
9741,2020,0.8832617116624499,0.873466812426772,0.8923512697219849,0.008104762306758835,0.009175946607607708
9748,2020,0.8759245988451522,0.8564475178718567,0.8910139193000148,0.014461469295053772,0.016509947675998882
11292,2020,0.8287697064690346,0.8013284206390381,0.8628524541854858,0.02805012064862717,0.03384549462857956
11293,2020,0.48743386644788295,0.26159369945526123,0.7129140496253967,0.17012558304642292,0.3490229029143853
11413,2020,0.8547107960414523,0.8373242020606995,0.8715836405754089,0.014702227166456234,0.01720140570886529
11416,2020,0.8571646626015339,0.831801176071167,0.8850371241569519,0.04539215603747273,0.0529561681879249
5063,2021,0.8375803482109763,0.7822650074958801,0.8808532953262329,0.07371493946144023,0.08800939470331548
5064,2021,0.860395502578163,0.8378877791804584,0.8847836433832731,0.046414317357071994,0.0539453277219513
5065,2021,0.8324382479909546,0.8095718026161194,0.8558865785598755,0.021405845229982443,0.02571463442681101
5068,2021,0.8449895983099805,0.8193414356145594,0.8697999108036057,0.0364223500112163,0.0431039033901278
5069,2021,0.809546543103468,0.7016717750325208,0.881389663988619,0.08221903247332298,0.10156183504672761
5072,2021,0.881236638560619,0.8674678101498857,0.8930147886276245,0.01729566046119978,0.0196265789509727
5073,2021,0.8775577384824403,0.8703648895025253,0.8891116625680698,0.028014818500206894,0.031923618551473194
5074,2021,0.8583914521731144,0.8229254484176636,0.8836697857063938,0.022979884719850477,0.026770868537512014
5075,2021,0.8697836383846834,0.847579836845398,0.8844896084740401,0.019800487408733993,0.022764842352641194
5076,2021,0.8563937340916646,0.8200125694274902,0.8815797964731852,0.0373902302795452,0.04366009323877552
5077,2021,0.8524061036213345,0.8133625502784915,0.8759355950030321,0.037656133453821884,0.04417628322209893
5083,2021,0.885004741584323,0.8793734312057495,0.8917576670646667,0.004655569598253801,0.005260502435184094
5085,2021,0.8627269215110508,0.8315211193902152,0.8871075040054869,0.02349053309027488,0.02722823700590174
5086,2021,0.8677680820326084,0.8429391991652033,0.8875380585214455,0.04072429498684363,0.04692992958608648
5087,2021,0.8407634812507098,0.7873711585998535,0.872616720527754,0.03071286974128793,0.036529738060934604
5088,2021,0.879437395950702,0.8665788276494497,0.8902348127079505,0.019246362919387947,0.021884858442461352
6196,2021,0.8591410332260084,0.7980174124240875,0.8881538500239078,0.04520884567812114,0.05262098296989192
6197,2021,0.8296072581700653,0.7522332072257996,0.860883871714274,0.043791881830772775,0.05278628097754137
6198,2021,0.8742761268443704,0.8565239460064858,0.8935741915589418,0.028566252081558555,0.03267417604626373
6199,2021,0.8482164795827659,0.8151011491625086,0.8759183425186068,0.03730566077426909,0.04398129684136718
6200,2021,0.8584985122394685,0.8271848342443265,0.8856034738410115,0.03894245402912791,0.04536111999488865
6202,2021,0.8487072263637413,0.8116410672664642,0.8819605556005434,0.04325125965882792,0.050961342516354605
6203,2021,0.8705367438122963,0.8388456702232361,0.8895354668299357,0.02098814280118793,0.0241094278333108
6204,2021,0.8721620784688471,0.8532854318618774,0.8931297009641473,0.03248839303192027,0.037250407732650266
6580,2021,0.8686774707346356,0.8390682752167744,0.8914548827757436,0.03300216239268305,0.0379912723703693
6582,2021,0.874814211630955,0.8646090161271219,0.884285194939189,0.012658150120970678,0.014469529590027496
6635,2021,0.8507378247472009,0.8321785926818848,0.8697903156280518,0.012916714188295788,0.015182955092109634
6636,2021,0.8701114652753539,0.848024308681488,0.8907589316368103,0.019494742362128205,0.02240487930584725
6638,2021,0.8794390902059572,0.8654267191886902,0.8929223418235779,0.012340633684611855,0.014032391580094289
6640,2021,0.8571545618135453,0.8174701231504828,0.8775629690757962,0.03337348066009665,0.03893519575919412
6646,2021,0.8840817832496985,0.8703518509864807,0.8949364125728607,0.011677186619941717,0.01320826516413316
6647,2021,0.8789447374783277,0.8660888746165843,0.8903491506660981,0.01146239256917301,0.013041084473704627
6648,2021,0.8774296419252435,0.8645173861299241,0.8883573942559728,0.009935593878126061,0.011323522027732643
6649,2021,0.8763407199632989,0.8609133029659173,0.8891236625728162,0.013211277162386254,0.015075503010906011
6650,2021,0.8745752662373792,0.8627470197382525,0.8860905945301056,0.019165036302864678,0.021913535681516584
6654,2021,0.8888473228341008,0.8754897117614746,0.9008196592330933,0.009456213097589641,0.010638737221414344
6655,2021,0.8740138762169286,0.8627093831698099,0.8863713359630999,0.009573187170468341,0.010953129499390573
6659,2021,0.8810442994298936,0.8625427484512329,0.8938030955767391,0.015687382593751353,0.017805441342623008
6668,2021,0.8714066573969916,0.8548174500465393,0.8842557668685913,0.012909953458936824,0.014815073248924428
6675,2021,0.8260576700055977,0.7574096918106079,0.8662623167037964,0.04852646634693112,0.05874464714624862
6677,2021,0.8773466573955722,0.8686296939849854,0.8869513273239136,0.008905232162114297,0.010150186459420413
6679,2021,0.8511299769798969,0.8303181529045105,0.8712694942951201,0.019560119748859555,0.022981354526209516
6680,2021,0.8607177307226229,0.8372240999470587,0.8877724623836285,0.03618396736529979,0.04203929589660158
6681,2021,0.8664045897181425,0.8442225456237793,0.88512282371521,0.018257981347129727,0.021073274038252023
6682,2021,0.8604653784445672,0.8355737924575806,0.8833503334006447,0.01926421613708348,0.022388136257041186
6683,2021,0.8725812726991236,0.8458432555198669,0.8973135948181152,0.018704817903030135,0.02143618994385613
6684,2021,0.8804213802482154,0.8656175195678206,0.8976479768753052,0.013498391984651368,0.015331740331937184
6691,2021,0.8536705163465423,0.8139534592628479,0.8824538588523865,0.026325137996893604,0.030837586039116613
6693,2021,0.8404970347785636,0.820694625377655,0.8650795493436896,0.016271546302458525,0.01935943332238573
6694,2021,0.8684934878335704,0.8474455048086064,0.887451727486136,0.024564009275275564,0.028283469731649583
6695,2021,0.8761183762769891,0.8617470264434814,0.8893934373643924,0.01188326145190544,0.013563534076756414
6696,2021,0.8730205479293396,0.8645204049709551,0.883605775227116,0.010400838379762445,0.0119136238023624
6697,2021,0.8646578040560698,0.8436082005500793,0.8783068656921387,0.016609026588395418,0.01920878584624257
6700,2021,0.8739265505398314,0.8572268804300179,0.8890180590815439,0.0143841920574397,0.01645926885795433
6703,2021,0.8831928876023742,0.8680393695831299,0.894580066204071,0.010437493832184834,0.011817909743951584
7090,2021,0.837681277863239,0.779036819934845,0.8717963099479675,0.03540289830089144,0.042262969504579716
7130,2021,0.8454822498659296,0.8123365640640259,0.8796482086505052,0.05941766047499706,0.07027665037843087
7135,2021,0.8443867542482977,0.8001136183738708,0.8818995475769043,0.05956589901001692,0.0705433839532982
7867,2021,0.865910936827058,0.8424234390258789,0.8860787678120742,0.02127338763458087,0.02456763938394469
8720,2021,0.8646684580175689,0.8535658163018524,0.8734575084010635,0.011010422018658537,0.012733692222221458
8721,2021,0.8502962818798883,0.8111440722758954,0.8839642361449481,0.037710110286996834,0.04434937690615907
8722,2021,0.8694414509496339,0.8569197058677673,0.881465494632721,0.009024649835040923,0.010379824685358502
8724,2021,0.8385271180148148,0.8015012741088867,0.8644975519180299,0.04777920921184507,0.0569799213231896
8754,2021,0.8716575432996108,0.8523037251069456,0.8889206516967629,0.039243048325617334,0.045021176753734016
9739,2021,0.8603104439424747,0.8437322913904598,0.8781123757362366,0.01690140993391797,0.01964571051406194
9741,2021,0.8786959202136528,0.8640694618225098,0.890580108306678,0.01067084644276459,0.012143958105746068
9748,2021,0.8628797263771584,0.8353576064109802,0.8820277560513545,0.01782072156132693,0.02065261358746726
11292,2021,0.8339274781835149,0.7879018187522888,0.8694350123405457,0.03158027644260046,0.03786933188889463
11293,2021,0.47279674701248225,0.2650710940361023,0.7472118735313416,0.1738941855952668,0.36779903138943515
11413,2021,0.844857711237905,0.8215025067329407,0.8589007258415222,0.016701278397689586,0.019768155247371168
11416,2021,0.839800598822349,0.7675158977508545,0.8811465501785278,0.07569187506917112,0.09013077053685567
5063,2022,0.8690410708989942,0.8161370754241943,0.9110169410705566,0.07636064698160183,0.08786770791236514
5064,2022,0.887057544079025,0.8691926267974415,0.9080205843621334,0.04498028091378284,0.05070728636943501
5065,2022,0.8799051686059831,0.8527272939682007,0.9044446349143982,0.01922289704772835,0.0218465554398127
5068,2022,0.8839581759883235,0.8595496416091919,0.9030045492756636,0.03449756505451458,0.03902624127656722
5069,2022,0.8067921139744748,0.599186995349372,0.9008434943373212,0.13298757439231426,0.16483499539575533
5072,2022,0.9056164201392601,0.8949125970580747,0.9164446604595262,0.020174359293100515,0.022276936288321964
5073,2022,0.9144903100174319,0.9095413533166001,0.9234653026301685,0.024901995948961517,0.027230464528909922
5074,2022,0.8926972452268417,0.8576678534348806,0.9151364308907376,0.021801492673669914,0.02442204542496373
5075,2022,0.8919359073569494,0.8759183883666992,0.905504133966234,0.01726817459458135,0.019360331221277643
5076,2022,0.8682465512417403,0.8492478658464664,0.8935211507934367,0.054459138854268604,0.06272312717670202
5077,2022,0.8408797598823281,0.6978110074996948,0.9006439603128081,0.10966620923328925,0.1304184194523077
5083,2022,0.9115074566400081,0.8959044218063354,0.9217512072845955,0.012760188466018433,0.01399899515145487
5085,2022,0.8880040809009419,0.8616749048233032,0.9105214882272746,0.02529083855661646,0.028480543164798464
5086,2022,0.8852924554246926,0.8386995847072076,0.9189194851170971,0.05474917802041269,0.06184304145475679
5087,2022,0.8517173340636185,0.8062441945075989,0.8911039018802505,0.035680312333687396,0.041892199332674705
5088,2022,0.8675776995427783,0.8364438414573669,0.9069955348968506,0.027223615816226433,0.031378879183470876
6196,2022,0.8721539422626097,0.7582562565803528,0.9069812366875206,0.06199049958660956,0.07107747449468493
6197,2022,0.8579271843656331,0.7313399314880371,0.9007367491722107,0.06486009500885624,0.07560093232949014
6198,2022,0.8839032533196393,0.8646314089480663,0.8989006796000917,0.018586256306750985,0.021027478105717274
6199,2022,0.862215037945691,0.8316866755485535,0.8902060594736306,0.030413000899116888,0.035273104226503336
6200,2022,0.8734155478051688,0.8196944197018942,0.9012516101733041,0.04611842377191869,0.05280238471574156
6202,2022,0.8639075708127614,0.8287996053695679,0.8872627048410271,0.03046026664411014,0.03525871015976075
6203,2022,0.8761300439429432,0.8499129811922709,0.8968671361605326,0.018417383550348308,0.02102128979330803
6204,2022,0.8927912822453091,0.88039421625915,0.9057713925838471,0.023858980236044863,0.0267240291325887
6580,2022,0.8964430721764587,0.8853348163400534,0.9086670142514198,0.0227766250500332,0.025407776307238592
6582,2022,0.867486284008084,0.8388644494361571,0.8953790656541865,0.042984319472753676,0.04955043124618799
6635,2022,0.886263869303526,0.8771068453788757,0.897700846195221,0.009086044876054186,0.010252076374493851
6636,2022,0.8993723702281597,0.8810256719589233,0.9178523421287537,0.016976490944294372,0.01887593115628807
6638,2022,0.9062743710076615,0.894281070122352,0.9158627688884735,0.011923929023917737,0.013157085100685181
6640,2022,0.8741701309067091,0.811573540510615,0.9073947930495458,0.0417154152009216,0.04772001893687836
6646,2022,0.9160025259869681,0.9048234820365906,0.9235245956592226,0.009754678953653464,0.01064918346501617
6647,2022,0.9156122663664106,0.9078872943015386,0.9225814369372421,0.009086501703518268,0.009923962399038049
6648,2022,0.9131826993705014,0.8990059274043817,0.9210511764245374,0.009404074394593237,0.010298130265801023
6649,2022,0.9093626819438797,0.8950916088513424,0.9194529950394947,0.012203072282675842,0.013419367789087413
6650,2022,0.9053060498718424,0.8920634644372123,0.9165278603466348,0.023270872625731097,0.02570497858599905
6654,2022,0.9108469058667298,0.902239203453064,0.9217877388000488,0.009945048129241083,0.010918462877993449
6655,2022,0.9011464149024595,0.890048344070113,0.9137792803686408,0.009486437138952947,0.010527076379679947
6659,2022,0.909753412272658,0.8845843275388082,0.9226541127505584,0.01633751731631386,0.017958181959989633
6668,2022,0.8965129103522591,0.8857997059822083,0.9083764553070068,0.011399630710688054,0.012715523200004889
6675,2022,0.8664001912730277,0.8184691667556763,0.8926056623458862,0.03998708523788182,0.04615313528397033
6677,2022,0.9028592311525557,0.8946131467819214,0.9075414538383484,0.006557469022225283,0.007263002687422565
6679,2022,0.8853209194604097,0.8679491877555847,0.9010372012853622,0.018374146209670168,0.020754221216041008
6680,2022,0.891841426308457,0.868617445230484,0.9131650932543166,0.030914184143941745,0.03466331932112963
6681,2022,0.901354760014956,0.8861333755996283,0.914780855178833,0.01149023449528402,0.012747738188117369
6682,2022,0.8961241678841895,0.8817714354233761,0.9088008884798017,0.012573647751177261,0.014031144568798434
6683,2022,0.8979964474748448,0.8701005578041077,0.9188261687755583,0.018417149493400852,0.020509156294760026
6684,2022,0.9045447546837599,0.8912478828430176,0.9154102206230164,0.01212036800160524,0.013399412178165437
6691,2022,0.8849410087600986,0.853961706161499,0.9071052670478821,0.02147012824856711,0.02426164912240779
6693,2022,0.8420527692168159,0.7889641523361205,0.8783990144729614,0.04131679688772392,0.04906675495664271
6694,2022,0.8928791810509267,0.8687431342932213,0.9108853949736486,0.02730085465392488,0.030576202506806725
6695,2022,0.9094720974065104,0.8969072103500366,0.9187247085707271,0.01332514584632391,0.014651516945184429
6696,2022,0.9077789010232348,0.8985629157556118,0.9173313347597467,0.012100198708731996,0.013329455768461718
6697,2022,0.8891331781834334,0.8728363513946533,0.9024513363838196,0.015003660081030462,0.016874480054477416
6700,2022,0.9004927348140396,0.8801431953907013,0.9188345670700073,0.019798085548198053,0.02198583595711802
6703,2022,0.9096722903179207,0.8977106809616089,0.9184575080871582,0.010786359565819404,0.01185741247768434
7090,2022,0.8761164321178042,0.8443281054496765,0.8992442868487992,0.0203242071068389,0.023198066332017007
7130,2022,0.86068137435297,0.8015466663572524,0.8873492343657555,0.050601314521722944,0.058792157039256526
7135,2022,0.8336376381064757,0.74405437707901,0.8821346958478292,0.10132423440433183,0.12154469732734197
7867,2022,0.8944832367214308,0.8775510191917419,0.9078508064678509,0.015912676070603034,0.017789797971986727
8720,2022,0.8890094307698092,0.8741008639335632,0.899683686318221,0.015193244513764977,0.01709008249845997
